ci,name,is_pnl,is_ntrd,c0,c1,c2
1668,atr14_m1p0_r3_n6_E1_X3c_1_5,2726.7,1659,344.2,944.4,1438.1
3136,atr20_m2p0_r1_n3_E1_X3b_1,2724.5,759,565.7,1207.8,951.1
3570,atr20_m3p0_r3_n5_E1_X3b_3,2700.0,278,273.0,2191.1,235.9
2790,atr20_m1p0_r2_n6_E1_X3c_1_3,2697.1,456,579.2,802.8,1315.1
2784,atr20_m1p0_r2_n6_E1_X3b_1,2697.1,456,579.2,802.8,1315.1
2788,atr20_m1p0_r2_n6_E1_X3c_1_5,2697.1,456,579.2,802.8,1315.1
882,atr7_m2p0_r3_n2_E1_X3b_3,2678.5,951,684.0,1041.1,953.4
496,atr7_m1p5_r1_n3_E1_X3b_1,2652.9,1692,441.6,1492.7,718.7
3527,atr20_m3p0_r3_n2_E1_X3c_2_3,2648.9,875,301.9,1061.5,1285.5
3140,atr20_m2p0_r1_n3_E1_X3c_1_5,2648.9,764,508.8,1105.1,1035.0
500,atr7_m1p5_r1_n3_E1_X3c_1_5,2593.0,1703,381.4,1421.5,790.1
3466,atr20_m3p0_r2_n3_E2_X3b_3,2536.3,269,595.1,688.9,1252.4
2266,atr14_m3p0_r2_n3_E2_X3b_3,2531.2,261,395.4,2060.2,75.6
3142,atr20_m2p0_r1_n3_E1_X3c_1_3,2511.5,766,424.9,1052.7,1033.9
2912,atr20_m1p5_r1_n4_E1_X3b_1,2496.7,250,542.0,952.9,1001.8
666,atr7_m1p5_r3_n3_E2_X3b_3,2462.3,497,20.3,872.7,1569.3
809,atr7_m2p0_r2_n2_E2_X3b_2,2461.2,994,375.0,1779.4,306.8
2378,atr14_m3p0_r3_n5_E2_X3b_3,2461.1,88,76.3,2133.6,251.3
1584,atr14_m1p0_r2_n6_E1_X3b_1,2448.1,451,526.0,636.6,1285.5
1588,atr14_m1p0_r2_n6_E1_X3c_1_5,2448.1,451,526.0,636.6,1285.5
1590,atr14_m1p0_r2_n6_E1_X3c_1_3,2448.1,451,526.0,636.6,1285.5
2362,atr14_m3p0_r3_n4_E2_X3b_3,2428.5,109,219.5,1813.4,395.6
2916,atr20_m1p5_r1_n4_E1_X3c_1_5,2389.6,250,542.0,920.7,927.0
2918,atr20_m1p5_r1_n4_E1_X3c_1_3,2380.5,250,542.0,918.4,920.1
3522,atr20_m3p0_r3_n2_E1_X3b_3,2335.7,560,704.8,1485.8,145.1
294,atr7_m1p0_r1_n5_E1_X3c_1_3,2332.6,236,446.4,830.1,1056.1
292,atr7_m1p0_r1_n5_E1_X3c_1_5,2293.2,236,446.4,830.1,1016.7
288,atr7_m1p0_r1_n5_E1_X3b_1,2293.2,236,446.4,830.1,1016.7
813,atr7_m2p0_r2_n2_E2_X3c_2_5,2273.2,1009,388.1,1523.3,361.8
1936,atr14_m2p0_r1_n3_E1_X3b_1,2241.5,717,463.9,934.4,843.2
890,atr7_m2p0_r3_n2_E2_X3b_3,2239.6,419,707.4,1171.5,360.6
650,atr7_m1p5_r3_n2_E2_X3b_3,2184.6,753,45.9,958.5,1180.3
3447,atr20_m3p0_r2_n2_E1_X3c_2_3,2165.3,1628,406.2,1074.1,685.1
815,atr7_m2p0_r2_n2_E2_X3c_2_3,2143.7,1008,279.2,1542.6,321.9
930,atr7_m2p0_r3_n5_E1_X3b_3,2114.8,446,652.9,257.0,1205.0
946,atr7_m2p0_r3_n6_E1_X3b_3,2091.3,321,762.5,157.4,1171.4
1942,atr14_m2p0_r1_n3_E1_X3c_1_3,2079.4,719,421.2,867.2,790.9
2679,atr20_m1p0_r1_n4_E1_X3c_2_3,2001.0,910,343.7,760.7,896.6
1814,atr14_m1p5_r2_n5_E1_X3c_1_3,1975.6,961,183.4,1234.9,557.3
1940,atr14_m2p0_r1_n3_E1_X3c_1_5,1964.0,719,422.5,828.1,713.4
2677,atr20_m1p0_r1_n4_E1_X3c_2_5,1949.0,910,351.4,754.0,843.6
1808,atr14_m1p5_r2_n5_E1_X3b_1,1946.1,961,185.1,1203.7,557.3
1812,atr14_m1p5_r2_n5_E1_X3c_1_5,1946.1,961,185.1,1203.7,557.3
1718,atr14_m1p5_r1_n4_E1_X3c_1_3,1944.5,222,483.5,590.3,870.7
1712,atr14_m1p5_r1_n4_E1_X3b_1,1928.4,222,481.7,590.3,856.4
2673,atr20_m1p0_r1_n4_E1_X3b_2,1916.8,909,240.6,736.7,939.5
1716,atr14_m1p5_r1_n4_E1_X3c_1_5,1913.0,222,481.5,590.3,841.1
146,atr7_m0p5_r2_n6_E1_X3b_3,1899.7,760,307.9,750.7,841.2
2708,atr20_m1p0_r1_n6_E1_X3c_1_5,1885.6,114,487.4,455.7,942.5
2710,atr20_m1p0_r1_n6_E1_X3c_1_3,1877.8,114,487.4,455.7,934.7
2704,atr20_m1p0_r1_n6_E1_X3b_1,1858.6,114,487.4,455.7,915.5
2106,atr14_m2p0_r3_n3_E2_X3b_3,1853.9,366,508.7,510.3,834.9
3014,atr20_m1p5_r2_n5_E1_X3c_1_3,1847.1,942,140.4,790.0,916.7
3008,atr20_m1p5_r2_n5_E1_X3b_1,1824.7,942,118.0,790.0,916.7
3012,atr20_m1p5_r2_n5_E1_X3c_1_5,1824.7,942,118.0,790.0,916.7
3530,atr20_m3p0_r3_n2_E2_X3b_3,1803.4,255,122.2,1091.8,589.4
384,atr7_m1p0_r2_n6_E1_X3b_1,1769.7,468,347.2,641.8,780.7
388,atr7_m1p0_r2_n6_E1_X3c_1_5,1769.7,468,347.2,641.8,780.7
390,atr7_m1p0_r2_n6_E1_X3c_1_3,1769.7,468,347.2,641.8,780.7
66,atr7_m0p5_r1_n6_E1_X3b_3,1764.8,774,323.5,698.7,742.5
3441,atr20_m3p0_r2_n2_E1_X3b_2,1753.5,1488,371.2,421.1,961.2
3465,atr20_m3p0_r2_n3_E2_X3b_2,1753.1,314,106.6,497.7,1148.8
3469,atr20_m3p0_r2_n3_E2_X3c_2_5,1724.9,315,156.8,429.0,1139.0
682,atr7_m1p5_r3_n4_E2_X3b_3,1723.6,300,13.5,784.3,925.8
2695,atr20_m1p0_r1_n5_E1_X3c_2_3,1667.4,260,395.8,507.4,764.2
2693,atr20_m1p0_r1_n5_E1_X3c_2_5,1650.6,260,402.7,495.6,752.3
1510,atr14_m1p0_r1_n6_E1_X3c_1_3,1637.4,111,420.2,335.5,881.8
1508,atr14_m1p0_r1_n6_E1_X3c_1_5,1634.8,111,420.2,335.5,879.2
3541,atr20_m3p0_r3_n3_E1_X3c_2_5,1622.0,633,41.2,760.5,820.3
3537,atr20_m3p0_r3_n3_E1_X3b_2,1617.4,633,36.6,760.5,820.3
1504,atr14_m1p0_r1_n6_E1_X3b_1,1617.1,111,420.2,335.5,861.5
2689,atr20_m1p0_r1_n5_E1_X3b_2,1589.4,260,395.8,498.5,695.1
464,atr7_m1p0_r3_n6_E1_X3b_1,1566.4,1475,88.8,678.8,798.7
468,atr7_m1p0_r3_n6_E1_X3c_1_5,1566.4,1475,88.8,678.8,798.7
470,atr7_m1p0_r3_n6_E1_X3c_1_3,1566.4,1475,88.8,678.8,798.7
3471,atr20_m3p0_r2_n3_E2_X3c_2_3,1566.2,315,142.8,545.7,877.7
1090,atr7_m3p0_r2_n5_E1_X3b_3,1465.8,215,426.9,309.7,729.2
3543,atr20_m3p0_r3_n3_E1_X3c_2_3,1455.1,634,36.6,772.8,645.7
730,atr7_m2p0_r1_n2_E2_X3b_3,1453.8,909,570.1,682.3,201.4
3445,atr20_m3p0_r2_n2_E1_X3c_2_5,1451.4,1608,479.3,85.4,886.7
1130,atr7_m3p0_r3_n2_E2_X3b_3,1416.7,146,102.7,927.9,386.1
1479,atr14_m1p0_r1_n4_E1_X3c_2_3,1411.7,808,226.9,515.1,669.7
3254,atr20_m2p0_r2_n5_E1_X3c_1_3,1360.0,699,118.5,564.0,677.5
3248,atr20_m2p0_r2_n5_E1_X3b_1,1353.9,699,118.5,564.0,671.4
3252,atr20_m2p0_r2_n5_E1_X3c_1_5,1353.9,699,118.5,564.0,671.4
310,atr7_m1p0_r1_n6_E1_X3c_1_3,1353.3,102,266.8,456.1,630.3
304,atr7_m1p0_r1_n6_E1_X3b_1,1339.0,102,266.8,456.1,616.0
308,atr7_m1p0_r1_n6_E1_X3c_1_5,1339.0,102,266.8,456.1,616.0
1473,atr14_m1p0_r1_n4_E1_X3b_2,1338.3,807,276.7,561.1,500.5
1477,atr14_m1p0_r1_n4_E1_X3c_2_5,1325.4,808,229.6,498.6,597.2
2178,atr14_m3p0_r1_n3_E1_X3b_3,1318.6,192,55.5,560.4,702.7
3546,atr20_m3p0_r3_n3_E2_X3b_3,1272.2,187,5.6,463.6,803.0
1495,atr14_m1p0_r1_n5_E1_X3c_2_3,1264.7,239,285.2,321.2,658.3
50,atr7_m0p5_r1_n5_E1_X3b_3,1245.7,2083,86.5,655.8,503.4
3152,atr20_m2p0_r1_n4_E1_X3b_1,1237.3,88,192.9,438.6,605.8
3024,atr20_m1p5_r2_n6_E1_X3b_1,1223.0,354,92.5,439.3,691.1
3030,atr20_m1p5_r2_n6_E1_X3c_1_3,1223.0,354,92.5,439.3,691.1
3028,atr20_m1p5_r2_n6_E1_X3c_1_5,1223.0,354,92.5,439.3,691.1
1493,atr14_m1p0_r1_n5_E1_X3c_2_5,1200.4,239,288.1,302.0,610.3
1489,atr14_m1p0_r1_n5_E1_X3b_2,1194.0,239,279.0,277.3,637.8
3156,atr20_m2p0_r1_n4_E1_X3c_1_5,1181.2,88,198.7,341.1,641.4
3158,atr20_m2p0_r1_n4_E1_X3c_1_3,1156.1,88,178.0,340.1,638.0
518,atr7_m1p5_r1_n4_E1_X3c_1_3,1151.9,195,222.6,440.0,489.3
3485,atr20_m3p0_r2_n4_E2_X3c_2_5,1149.2,164,303.2,597.8,248.2
516,atr7_m1p5_r1_n4_E1_X3c_1_5,1137.8,195,223.5,431.2,483.1
2709,atr20_m1p0_r1_n6_E1_X3c_2_5,1134.2,114,293.4,238.7,602.1
512,atr7_m1p5_r1_n4_E1_X3b_1,1131.6,195,236.1,426.5,468.9
2711,atr20_m1p0_r1_n6_E1_X3c_2_3,1126.0,114,293.4,238.7,593.9
3482,atr20_m3p0_r2_n4_E2_X3b_3,1119.3,156,478.8,492.2,148.3
2934,atr20_m1p5_r1_n5_E1_X3c_1_3,1115.9,77,192.5,380.1,543.2
2928,atr20_m1p5_r1_n5_E1_X3b_1,1112.7,77,192.5,380.1,540.1
2932,atr20_m1p5_r1_n5_E1_X3c_1_5,1112.7,77,192.5,380.1,540.1
3481,atr20_m3p0_r2_n4_E2_X3b_2,1085.6,164,251.9,611.1,222.6
3498,atr20_m3p0_r2_n5_E2_X3b_3,1073.6,67,332.2,578.7,162.8
1074,atr7_m3p0_r2_n4_E1_X3b_3,1073.5,405,22.5,199.9,851.1
2705,atr20_m1p0_r1_n6_E1_X3b_2,1072.6,114,293.4,238.7,540.4
2789,atr20_m1p0_r2_n6_E1_X3c_2_5,1068.6,454,52.8,240.1,775.7
2785,atr20_m1p0_r2_n6_E1_X3b_2,1062.6,454,59.4,216.4,786.8
1958,atr14_m2p0_r1_n4_E1_X3c_1_3,1035.9,96,188.2,325.0,522.8
2095,atr14_m2p0_r3_n2_E2_X3c_2_3,1029.6,638,391.4,392.6,245.6
2093,atr14_m2p0_r3_n2_E2_X3c_2_5,1018.8,638,380.6,392.6,245.6
2089,atr14_m2p0_r3_n2_E2_X3b_2,1013.4,638,375.2,392.6,245.6
1956,atr14_m2p0_r1_n4_E1_X3c_1_5,1007.9,96,188.2,325.0,494.8
2791,atr20_m1p0_r2_n6_E1_X3c_2_3,986.7,454,53.5,218.4,714.8
2111,atr14_m2p0_r3_n3_E2_X3c_2_3,983.7,423,328.4,524.0,131.2
2109,atr14_m2p0_r3_n3_E2_X3c_2_5,972.9,423,317.6,524.0,131.2
2105,atr14_m2p0_r3_n3_E2_X3b_2,967.5,423,312.2,524.0,131.2
1952,atr14_m2p0_r1_n4_E1_X3b_1,958.8,96,188.2,325.0,445.6
1824,atr14_m1p5_r2_n6_E1_X3b_1,947.2,361,96.1,442.6,408.4
1828,atr14_m1p5_r2_n6_E1_X3c_1_5,947.2,361,96.1,442.6,408.4
1830,atr14_m1p5_r2_n6_E1_X3c_1_3,945.5,361,94.4,442.6,408.4
3487,atr20_m3p0_r2_n4_E2_X3c_2_3,938.2,164,282.3,592.9,63.1
1734,atr14_m1p5_r1_n5_E1_X3c_1_3,930.6,65,210.2,267.9,452.5
1728,atr14_m1p5_r1_n5_E1_X3b_1,912.3,65,208.4,267.9,436.0
1732,atr14_m1p5_r1_n5_E1_X3c_1_5,912.2,65,208.2,267.9,436.0
742,atr7_m2p0_r1_n3_E1_X3c_1_3,893.2,655,168.6,536.2,188.4
2913,atr20_m1p5_r1_n4_E1_X3b_2,880.5,250,57.2,506.4,316.9
3303,atr20_m2p0_r3_n3_E1_X3c_2_3,854.5,1564,12.5,184.9,657.1
3301,atr20_m2p0_r3_n3_E1_X3c_2_5,841.8,1564,9.8,183.6,648.3
1511,atr14_m1p0_r1_n6_E1_X3c_2_3,832.5,111,209.9,116.9,505.7
740,atr7_m2p0_r1_n3_E1_X3c_1_5,828.3,653,183.0,463.4,181.8
1509,atr14_m1p0_r1_n6_E1_X3c_2_5,821.9,111,209.9,116.9,495.1
1505,atr14_m1p0_r1_n6_E1_X3b_2,809.9,111,209.9,116.9,483.1
3270,atr20_m2p0_r2_n6_E1_X3c_1_3,784.1,308,43.1,118.6,622.3
3268,atr20_m2p0_r2_n6_E1_X3c_1_5,777.9,308,43.1,118.6,616.2
3264,atr20_m2p0_r2_n6_E1_X3b_1,777.9,308,43.1,118.6,616.2
1064,atr7_m3p0_r2_n3_E2_X3b_1,770.4,272,28.6,83.7,658.1
1070,atr7_m3p0_r2_n3_E2_X3c_1_3,770.4,272,28.6,83.7,658.1
1068,atr7_m3p0_r2_n3_E2_X3c_1_5,770.4,272,28.6,83.7,658.1
2182,atr14_m3p0_r1_n3_E1_X3c_1_3,751.2,212,164.6,101.3,485.3
825,atr7_m2p0_r2_n3_E2_X3b_2,740.0,459,45.3,517.0,177.6
3380,atr20_m3p0_r1_n3_E1_X3c_1_5,735.1,201,185.8,414.6,134.8
534,atr7_m1p5_r1_n5_E1_X3c_1_3,710.2,59,71.4,211.3,427.6
528,atr7_m1p5_r1_n5_E1_X3b_1,709.2,59,71.4,211.3,426.5
532,atr7_m1p5_r1_n5_E1_X3c_1_5,704.0,59,71.4,211.3,421.3
3562,atr20_m3p0_r3_n4_E2_X3b_3,696.4,129,208.2,291.3,196.9
2919,atr20_m1p5_r1_n4_E1_X3c_2_3,688.3,250,75.0,328.5,284.8
3382,atr20_m3p0_r1_n3_E1_X3c_1_3,675.4,202,67.9,432.7,174.7
736,atr7_m2p0_r1_n3_E1_X3b_1,656.8,653,145.9,417.7,93.3
829,atr7_m2p0_r2_n3_E2_X3c_2_5,652.1,459,57.8,476.4,118.0
3376,atr20_m3p0_r1_n3_E1_X3b_1,650.0,200,170.4,374.8,104.8
289,atr7_m1p0_r1_n5_E1_X3b_2,599.1,236,49.2,286.9,263.0
756,atr7_m2p0_r1_n4_E1_X3c_1_5,595.9,88,149.3,115.3,331.3
938,atr7_m2p0_r3_n5_E2_X3b_3,595.7,135,389.0,58.5,148.2
2917,atr20_m1p5_r1_n4_E1_X3c_2_5,594.7,250,57.5,305.0,232.2
831,atr7_m2p0_r2_n3_E2_X3c_2_3,593.1,461,124.1,449.8,19.2
295,atr7_m1p0_r1_n5_E1_X3c_2_3,570.0,236,62.0,190.4,317.6
758,atr7_m2p0_r1_n4_E1_X3c_1_3,569.9,88,157.1,75.0,337.7
752,atr7_m2p0_r1_n4_E1_X3b_1,565.4,88,141.7,108.3,315.3
2180,atr14_m3p0_r1_n3_E1_X3c_1_5,564.1,212,182.3,54.2,327.6
3597,atr20_m3p0_r3_n6_E2_X3c_2_5,540.3,74,94.6,424.8,20.9
3599,atr20_m3p0_r3_n6_E2_X3c_2_3,540.3,74,94.6,424.8,20.9
3593,atr20_m3p0_r3_n6_E2_X3b_2,540.3,74,94.6,424.8,20.9
628,atr7_m1p5_r2_n6_E1_X3c_1_5,509.6,329,69.5,36.4,403.7
630,atr7_m1p5_r2_n6_E1_X3c_1_3,509.6,329,69.5,36.4,403.7
624,atr7_m1p5_r2_n6_E1_X3b_1,509.6,329,69.5,36.4,403.7
1102,atr7_m3p0_r2_n5_E2_X3c_1_3,498.0,59,53.8,138.4,305.8
1100,atr7_m3p0_r2_n5_E2_X3c_1_5,498.0,59,53.8,138.4,305.8
1096,atr7_m3p0_r2_n5_E2_X3b_1,498.0,59,53.8,138.4,305.8
293,atr7_m1p0_r1_n5_E1_X3c_2_5,485.2,236,63.4,162.6,259.2
2168,atr14_m3p0_r1_n2_E2_X3b_1,475.6,776,52.7,238.6,184.3
3153,atr20_m2p0_r1_n4_E1_X3b_2,469.9,88,80.1,145.9,243.9
311,atr7_m1p0_r1_n6_E1_X3c_2_3,446.0,102,51.7,135.4,258.8
2172,atr14_m3p0_r1_n2_E2_X3c_1_5,441.4,825,42.7,285.8,113.0
2706,atr20_m1p0_r1_n6_E1_X3b_3,416.4,114,144.6,25.6,246.3
2935,atr20_m1p5_r1_n5_E1_X3c_2_3,411.9,77,51.2,187.7,172.9
309,atr7_m1p0_r1_n6_E1_X3c_2_5,409.5,102,51.7,123.0,234.8
2933,atr20_m1p5_r1_n5_E1_X3c_2_5,389.7,77,39.0,187.7,162.9
3157,atr20_m2p0_r1_n4_E1_X3c_2_5,367.2,88,38.9,85.4,242.8
2929,atr20_m1p5_r1_n5_E1_X3b_2,366.4,77,70.8,158.9,136.7
1735,atr14_m1p5_r1_n5_E1_X3c_2_3,353.7,65,62.0,69.9,221.7
3159,atr20_m2p0_r1_n4_E1_X3c_2_3,349.5,88,28.1,77.6,243.8
305,atr7_m1p0_r1_n6_E1_X3b_2,339.2,102,43.9,112.5,182.8
1733,atr14_m1p5_r1_n5_E1_X3c_2_5,329.2,65,67.7,47.3,214.2
2462,atr20_m0p5_r1_n5_E2_X3c_1_3,297.8,244,34.7,118.6,144.6
1729,atr14_m1p5_r1_n5_E1_X3b_2,284.5,65,64.1,47.3,173.1
2460,atr20_m0p5_r1_n5_E2_X3c_1_5,279.7,244,29.8,116.1,133.8
2456,atr20_m0p5_r1_n5_E2_X3b_1,277.2,244,29.8,116.5,131.0
2478,atr20_m0p5_r1_n6_E2_X3c_1_3,191.7,64,32.6,71.6,87.6
1256,atr14_m0p5_r1_n5_E2_X3b_1,187.6,199,25.1,133.4,29.1
1260,atr14_m0p5_r1_n5_E2_X3c_1_5,186.5,199,25.1,132.3,29.1
2476,atr20_m0p5_r1_n6_E2_X3c_1_5,177.6,64,32.6,71.6,73.4
2472,atr20_m0p5_r1_n6_E2_X3b_1,177.6,64,32.6,71.6,73.4
1262,atr14_m0p5_r1_n5_E2_X3c_1_3,177.0,199,25.1,122.8,29.1
2542,atr20_m0p5_r2_n5_E2_X3c_1_3,149.4,83,18.6,92.1,38.7
2536,atr20_m0p5_r2_n5_E2_X3b_1,147.2,83,18.6,89.9,38.7
2540,atr20_m0p5_r2_n5_E2_X3c_1_5,147.2,83,18.6,89.9,38.7
3327,atr20_m2p0_r3_n4_E2_X3c_2_3,137.8,294,62.0,15.1,60.8
3325,atr20_m2p0_r3_n4_E2_X3c_2_5,137.8,294,62.0,15.1,60.8
3321,atr20_m2p0_r3_n4_E2_X3b_2,137.8,294,62.0,15.1,60.8
1336,atr14_m0p5_r2_n5_E2_X3b_1,108.8,66,9.5,82.4,16.9
1340,atr14_m0p5_r2_n5_E2_X3c_1_5,108.8,66,9.5,82.4,16.9
1342,atr14_m0p5_r2_n5_E2_X3c_1_3,106.8,66,9.5,80.4,16.9
1834,atr14_m1p5_r2_n6_E2_X3b_3,47.5,44,4.1,25.9,17.5
